transaction_date,user_id,transaction_id,product_amount,payment_category,is_churned
2024-02-25,USER_06410,aacebe6d-010e-4794-8981-69dd00972bcf,6266.30,QRIS (Wallet-based),1
2024-02-25,USER_08153,42745ac3-0c3d-421e-84c8-e1339f7c1ce3,761.63,Non-QRIS (Cards),0
2024-02-25,USER_01237,78b9bc2d-6d03-4881-9c1a-6a9fa8cfcd68,441.24,Non-QRIS (Cards),1
2024-02-25,USER_00161,800df07c-3cfd-489f-9c91-b06d0ea40747,6479.56,Non-QRIS (Cards),1
2024-02-25,USER_02501,d3b8c328-47bd-4300-8593-d91e334a6f2c,7651.74,QRIS (Wallet-based),0
2024-02-25,USER_01847,889bde05-426c-481b-8927-dd8b8e6e67f9,4516.89,QRIS (Wallet-based),1
2024-02-25,USER_03625,fc66b44e-31cb-4d57-b887-022b4bb8fed2,8032.16,Non-QRIS (Cards),1
2024-02-25,USER_08952,30fedf80-6914-4c8c-9315-3fec220b3656,560.96,Non-QRIS (Cards),0
2024-02-25,USER_00950,b90cc57c-d26a-482c-85e3-315b6116009e,5773.34,Non-QRIS (Cards),1
2024-02-25,USER_07284,20410e18-496f-4ee1-92a3-735359fca5ee,1586.88,QRIS (Wallet-based),1
2024-02-25,USER_00815,2c8dd51e-fcb0-4e0f-a3a2-17875a904caf,9904.67,QRIS (Bank-based),1
2024-02-26,USER_01150,99a995ae-050e-441e-a318-7528e5ff8331,75.86,QRIS (Wallet-based),1
2024-02-26,USER_08668,58e1c8cc-53d3-4e47-ac80-1c8f2a14a581,3567.62,QRIS (Wallet-based),1
2024-02-26,USER_06277,f2d5b532-daef-4e3f-883e-7fb5b1f29dfb,4884.92,QRIS (Bank-based),1
2024-02-26,USER_06794,256e0d76-0de4-441c-9f18-8d1fee14aa7c,5306.20,Non-QRIS (Cards),1
2024-02-26,USER_07467,bb931479-7e61-4cdf-bd3e-da0d860261e9,695.52,Non-QRIS (Cards),1
2024-02-26,USER_06996,6f76addf-5afe-433d-8e39-5e0fca3164b9,4443.45,QRIS (Wallet-based),1
2024-02-26,USER_05736,cf6924d6-2957-4cca-92e0-4f5af26c297a,8565.70,Non-QRIS (Cards),1
2024-02-26,USER_09709,96c33c3d-0703-4e83-a988-0b1c8ec1ab7d,1153.06,QRIS (Bank-based),1
2024-02-26,USER_09393,1537e197-530f-42cc-b757-1512b39896d1,3500.35,QRIS (Wallet-based),1
2024-02-26,USER_09583,18d3c3e9-12ad-4c26-9023-a5f610673811,2493.66,Non-QRIS (Cards),0
2024-02-26,USER_06383,78c40118-a7cb-49bc-b0ae-120ef181407b,5894.49,QRIS (Bank-based),0
2024-02-26,USER_02135,c66f4ea5-8696-4bf9-bb90-a00d6715f8b8,7773.66,Non-QRIS (Cards),1
2024-02-26,USER_04225,32c790f6-993e-4a6b-92b3-9cde46b5aa82,6711.26,QRIS (Wallet-based),0
2024-02-26,USER_08767,216057f7-b03b-4094-9d96-1fb553571bd3,9943.05,Non-QRIS (Cards),1
2024-02-27,USER_07931,31a6e946-9831-414f-b6a5-7fcf139b525d,8259.99,Non-QRIS (Cards),1
2024-02-27,USER_05889,a0137fb3-f607-4784-bc9e-3d0314a59f4d,1889.51,Non-QRIS (Cards),1
2024-02-27,USER_03458,61b0695a-add4-4c74-a8a7-a0066ffb62f3,4994.95,Non-QRIS (Cards),1
2024-02-27,USER_01799,af55aec5-c1a3-4c7a-a5c0-98893722da0c,6336.94,Non-QRIS (Cards),1
2024-02-27,USER_05304,6eac1d2e-015d-4e13-a0fd-6fa966d4b55c,7161.04,QRIS (Wallet-based),1
2024-02-27,USER_09216,6f072a8a-a22a-43a0-ac50-2aaad21d653c,5014.61,QRIS (Bank-based),0
2024-02-27,USER_03949,b23b2fd3-d0ca-40f9-968f-f221c45a291f,3245.48,QRIS (Wallet-based),1
2024-02-27,USER_03132,a5172c05-787b-408a-b1f5-831f4216041d,5477.45,Non-QRIS (Cards),1
2024-02-27,USER_04232,01089344-43db-4c45-88e0-6bc0148a1d55,3505.62,Non-QRIS (Cards),1
2024-02-27,USER_06834,7d172811-3515-4294-8c67-24d9b3477b66,3103.61,QRIS (Wallet-based),1
2024-02-28,USER_02926,b62ea3ec-41bd-4141-8458-e83bc396fa6e,8520.79,Non-QRIS (Cards),1
2024-02-28,USER_07447,cf05a9e6-887d-4b94-9010-cabea6e164a2,9731.58,Non-QRIS (Cards),1
2024-02-28,USER_07796,f6be23c1-e14c-4aed-843f-348813e8c234,2486.15,QRIS (Wallet-based),1
2024-02-28,USER_06209,a5909464-7802-4536-a357-c20eff8c3362,6115.52,QRIS (Bank-based),1
2024-02-28,USER_06538,7938a198-5fca-4b38-81fc-9935e88994a5,1401.67,Non-QRIS (Cards),1
2024-02-28,USER_08727,ba1e1d0c-5b89-47a4-822c-fa6349941e64,9317.54,QRIS (Wallet-based),1
2024-02-28,USER_01523,4cd9d112-4d21-4b25-af43-3a8422b51f1e,6837.89,QRIS (Bank-based),1
2024-02-28,USER_05013,61557e8d-5e11-4db8-aef2-a3f5279ac419,227.19,QRIS (Bank-based),1
2024-02-28,USER_07355,d40d8160-36b2-45ac-afc6-82be2b7cda6a,1956.09,Non-QRIS (Cards),1
2024-02-28,USER_06587,1522a022-9282-44cb-a666-4b812af79286,9207.92,QRIS (Bank-based),1
2024-02-28,USER_00202,72dd758a-3847-4573-b914-db17af19788e,1527.35,QRIS (Wallet-based),1
2024-02-28,USER_00379,6f446983-a244-4ee2-addd-3aa408ef9f63,8369.01,Non-QRIS (Cards),1
2024-02-28,USER_05621,eb7bde03-1718-4e35-b18c-b53d5e5370d2,651.02,QRIS (Wallet-based),1
2024-02-29,USER_09623,d2be42ff-490e-4b4f-b8d5-9b48e7d3b061,56.44,Non-QRIS (Cards),1
2024-02-29,USER_03469,52766b6b-73d6-4f1d-8a71-4723e1459801,7947.11,QRIS (Bank-based),1
2024-02-29,USER_04047,15d5b5f5-509d-4592-a6ab-9198f8d474fb,2435.55,QRIS (Bank-based),1
2024-02-29,USER_08485,e79dcf97-0278-4b78-9632-607993406929,1842.44,Non-QRIS (Cards),1
2024-02-29,USER_09144,35d771d9-cc71-4116-92eb-a05522517272,2013.36,Non-QRIS (Cards),1
2024-02-29,USER_05885,a8a6d4de-64bc-4017-b0bb-40758030f623,4921.69,Non-QRIS (Cards),1
2024-02-29,USER_06323,caa791c6-8a14-46d8-a58b-9dd477d0721b,5146.56,QRIS (Wallet-based),1
2024-02-29,USER_01165,f4ff6f56-3e89-49f4-b24e-1353662c2e9b,5223.30,QRIS (Wallet-based),1
2024-03-01,USER_09180,61795dbb-05f6-4ead-8394-e2eff5974e1d,4495.57,Non-QRIS (Cards),1
2024-03-01,USER_06069,655b3c15-ffff-4999-8783-b953c7fb5a92,2715.68,Non-QRIS (Cards),1
2024-03-01,USER_05201,e9ea0a40-8aa6-4a29-875c-5de2c1e28fb2,5403.71,QRIS (Bank-based),1
2024-03-01,USER_00566,e5eedac9-42db-4521-bf8d-92bf6e26cffe,1964.85,Non-QRIS (Cards),1
2024-03-01,USER_06078,51348161-da1f-424d-97ba-1efe10410b88,1057.21,QRIS (Wallet-based),1
2024-03-01,USER_04829,9fd7dde5-0f80-4fde-a172-2225a9f2bdb4,8211.90,QRIS (Wallet-based),1
2024-03-01,USER_09787,f34d6d1e-38a9-4b6f-8ac2-f328622867d3,7033.60,QRIS (Wallet-based),1
2024-03-01,USER_01540,41ab4c97-c4b5-47ec-91d7-cb93812371f3,3532.64,QRIS (Wallet-based),0
2024-03-01,USER_00253,46546322-2c2a-4ef1-bd85-70145b28ff4d,5682.54,QRIS (Bank-based),1
2024-03-01,USER_04976,c7832e35-3b80-4ccb-9be9-d70fdae2df39,2261.03,Non-QRIS (Cards),1
2024-03-01,USER_09060,2949be20-2e7a-4406-a7d2-d3980ba76e48,7309.33,Non-QRIS (Cards),1
2024-03-01,USER_06074,e62d829b-561e-486d-869d-ab39774d8394,8677.17,Non-QRIS (Cards),1
2024-03-01,USER_08594,69aafc9d-7cd6-4631-8f2b-abc5ad51e33b,7489.75,QRIS (Bank-based),1
2024-03-01,USER_00320,e3b3fdd0-c51a-4bfa-ba8d-77a6779180f3,7327.32,QRIS (Wallet-based),1
2024-03-01,USER_05530,f92cb53b-901b-4baf-bb05-95b043d02cee,4895.06,QRIS (Bank-based),1
2024-03-01,USER_09089,cf2bc4aa-08e5-4fcb-8a69-23651923ae06,7211.04,Non-QRIS (Cards),1
2024-03-01,USER_09984,c8101ccd-1f56-43dd-a704-9dc77b92ae8f,6454.61,QRIS (Bank-based),1
2024-03-01,USER_06545,c10469fb-91f7-47de-86ee-46a332318853,3107.16,QRIS (Bank-based),0
2024-03-02,USER_09239,292f52a7-1b45-4f18-8855-29896befd22c,5402.35,QRIS (Bank-based),1
2024-03-02,USER_08412,ccef6aae-efda-4e12-802f-258b2cf6c979,2630.86,Non-QRIS (Cards),0
2024-03-02,USER_07542,653a0e49-3e12-466b-8c61-a71addb90321,42.90,QRIS (Wallet-based),1
2024-03-02,USER_00115,ead1e393-487f-48d8-b9b6-c2e7496f88ba,3538.34,QRIS (Wallet-based),1
2024-03-02,USER_06498,4f96b69f-cecf-461d-8c5a-2b94d737b5c9,570.81,Non-QRIS (Cards),1
2024-03-02,USER_01559,8a16215a-2c00-4457-a7e9-6385100f1c08,836.56,QRIS (Wallet-based),1
2024-03-02,USER_01400,42a4ba4c-ef7a-4bf8-810c-27019de1e72c,1831.64,Non-QRIS (Cards),1
2024-03-02,USER_01543,c1e5377d-b40e-4b54-be76-7d298330a058,1208.93,Non-QRIS (Cards),0
2024-03-02,USER_05405,9c3188e0-af58-4269-9422-225ab6954ac8,3129.60,QRIS (Wallet-based),1
2024-03-02,USER_03601,45cc1b0a-9a3e-4044-884b-dc16fce5aa4d,6933.82,QRIS (Wallet-based),1
2024-03-02,USER_03023,b95ff956-dc6b-4808-983e-ace4ef82d46f,3562.78,Non-QRIS (Cards),1
2024-03-03,USER_05424,c7a8630d-cc8c-4d1a-addc-fc0d15906837,1663.96,QRIS (Bank-based),1
2024-03-03,USER_03062,8b80bf06-dde6-47f7-bacc-0d5f4b44f463,9950.54,Non-QRIS (Cards),1
2024-03-03,USER_06547,ee1e7c26-89c9-45df-9e5a-ae4e56e41e93,2110.45,Non-QRIS (Cards),1
2024-03-03,USER_00750,608b9d14-96d5-4fc4-9c66-3d80242e615f,1276.29,QRIS (Wallet-based),1
2024-03-03,USER_07954,aac9e88b-672d-4811-9518-534fc27251ce,6619.43,Non-QRIS (Cards),1
2024-03-03,USER_06402,64b42c52-ce53-41a2-aac2-e08a038fba7a,7919.26,Non-QRIS (Cards),1
2024-03-03,USER_07056,593d6f67-882d-4e92-a0d0-c81a75951cea,5519.81,Non-QRIS (Cards),1
2024-03-03,USER_04487,62190e6c-6cd4-447c-9a04-86530e8dccde,5989.86,Non-QRIS (Cards),1
2024-03-03,USER_02764,a8c55c9b-6ec0-498e-a8d2-e4856a9436a2,86.53,QRIS (Bank-based),1
2024-03-03,USER_04426,07dab37e-c58f-4718-9d3c-973ade9408d4,3871.23,QRIS (Wallet-based),1
2024-03-03,USER_05440,ff830e29-482a-4938-a4e1-edb6a768c9e0,2936.18,Non-QRIS (Cards),1
2024-03-03,USER_05528,a1307a77-48d2-434e-897f-739225c60b06,2655.09,QRIS (Wallet-based),1
2024-03-04,USER_06365,2680e9ec-192e-40e1-888d-2dc47cb6a26f,9874.69,Non-QRIS (Cards),1
2024-03-04,USER_03775,49953597-596d-41e8-b48a-cf30100759ea,3899.42,QRIS (Wallet-based),1
2024-03-04,USER_04631,39aa7d8f-19f2-4a4e-bb01-19f37fff6134,3151.88,QRIS (Bank-based),1
2024-03-04,USER_03502,7b179b02-cd9a-4e91-a544-531c48a76337,5286.20,Non-QRIS (Cards),1
2024-03-04,USER_00086,0476799e-3f9b-43ee-8de5-9f6b29e3c43b,7305.75,QRIS (Bank-based),1
2024-03-04,USER_03238,e4a4353a-1c54-432f-adc7-d35136fea79b,5914.57,QRIS (Wallet-based),1
2024-03-04,USER_05634,122ef475-dc99-4248-ad58-ed97a9d0b2e6,9534.49,QRIS (Bank-based),1
2024-03-04,USER_09011,9f0ff66d-c4fc-4391-a856-49aff87c18ac,7889.21,QRIS (Wallet-based),1
2024-03-04,USER_04014,be06e70c-5d9e-4f26-8a60-bef60e98c415,3648.04,QRIS (Bank-based),1
2024-03-04,USER_03928,940994aa-dfd4-45dc-9d39-3726c3fb1c20,4480.53,Non-QRIS (Cards),1
2024-03-04,USER_03512,9054a818-4261-4751-a0cd-3dfdbf9d07ad,6610.90,Non-QRIS (Cards),1
2024-03-04,USER_04855,e0fe6656-7de7-4c20-84ab-830d1955047b,5290.79,QRIS (Wallet-based),1
2024-03-04,USER_01444,3fb590f1-4cbb-4b58-a870-a10a11a9e112,5730.81,QRIS (Bank-based),1
2024-03-04,USER_03583,cd05c377-2e2e-4c26-8e3d-f51435e4472a,8192.13,QRIS (Wallet-based),1
2024-03-04,USER_09526,270d540f-9aa1-493b-8ba9-76963de29e48,4365.33,QRIS (Wallet-based),1
2024-03-05,USER_02678,2e1c7054-f36a-477f-9cbe-47b5e3d7fdc6,905.17,QRIS (Bank-based),1
2024-03-05,USER_04330,affa6aff-fff6-4c46-b8b9-4dc5e2f593bb,7713.76,QRIS (Bank-based),0
2024-03-05,USER_08559,d04e8183-9202-4dd3-8854-fdf9e8d06089,2555.63,QRIS (Wallet-based),1
2024-03-05,USER_01206,c2447648-9975-4eca-8c64-2b2684f90dde,28.28,Non-QRIS (Cards),0
2024-03-05,USER_09660,ed823204-0df5-4916-acfa-a1c66fdfe51d,2007.04,QRIS (Bank-based),1
2024-03-05,USER_00170,f7cc4260-f648-4494-ad1f-0a9c806de5cf,5057.05,QRIS (Wallet-based),0
2024-03-05,USER_08574,67efc359-966b-4008-975f-50695d1cc880,6610.80,QRIS (Wallet-based),1
2024-03-05,USER_06775,92d828fc-2a4a-4c26-8a9a-aa8843589fbd,1964.52,Non-QRIS (Cards),1
2024-03-05,USER_06377,3cfe48a6-a9e1-47b3-9518-2ab457a8b0dc,2684.43,Non-QRIS (Cards),1
2024-03-05,USER_09328,992e5eaf-b814-41e0-9d43-a64f0227a7f2,1595.44,Non-QRIS (Cards),1
2024-03-05,USER_05130,38c573cf-1cff-4b11-a7e5-19d2317495a4,1155.24,Non-QRIS (Cards),1
2024-03-05,USER_01242,b9b61592-6a3f-459b-9b4f-83cf7c18349b,2971.50,QRIS (Wallet-based),1
2024-03-05,USER_05819,56e03a79-1eb5-4a1c-a594-88df8a821066,6765.71,QRIS (Wallet-based),1
2024-03-05,USER_03668,23e0fe79-c406-4a26-ad12-3823a70812e6,7970.15,QRIS (Bank-based),1
2024-03-05,USER_09271,3cf247ba-cca6-4b7b-ba8d-43c11ef6a5f5,3339.98,QRIS (Wallet-based),1
2024-03-05,USER_02356,a0dd2946-c7cd-490d-94df-cb4bb56262e9,1428.50,QRIS (Bank-based),0
2024-03-05,USER_06000,84b940ea-faa6-4339-9d64-53e978493932,3818.54,QRIS (Bank-based),1
2024-03-05,USER_06623,0d6cef08-4980-4d7c-a7d5-e309e60ac001,114.58,QRIS (Wallet-based),1
2024-03-05,USER_00744,bb6811b4-af0c-461e-b321-c5bf13bd9429,5741.06,QRIS (Bank-based),1
2024-03-05,USER_02289,730c6732-5015-4a87-b6bc-6283dbb5dd7b,5913.64,QRIS (Bank-based),1
2024-03-05,USER_08649,56597276-7108-4608-87c2-5c20968e82db,4375.60,Non-QRIS (Cards),1
2024-03-05,USER_03643,eac3f7ae-54f2-4ad6-b91b-484312a2ede4,6580.66,QRIS (Wallet-based),0
2024-03-06,USER_05091,f2f58426-b0a7-437f-bf33-fe01c2457dc9,424.50,Non-QRIS (Cards),1
2024-03-06,USER_00132,83407789-6ea8-436c-bd40-f08e24b2c817,8047.29,QRIS (Wallet-based),1
2024-03-06,USER_00296,279fb61a-7e3f-44c6-a8ca-aae26892388d,2625.20,QRIS (Wallet-based),1
2024-03-06,USER_01402,0aa870ad-5df7-496d-95e6-d0991e1e7d01,2166.42,QRIS (Bank-based),1
2024-03-06,USER_06302,ed3c0f4e-5399-4222-b9aa-3c257fb4794e,8365.60,QRIS (Wallet-based),1
2024-03-06,USER_03079,24c73857-cf9f-4162-aeab-7d25c525d2b6,9269.83,QRIS (Bank-based),1
2024-03-06,USER_02675,a0cf37b5-f478-4084-8281-77b9c1faa163,2543.58,Non-QRIS (Cards),1
2024-03-06,USER_06002,cb55ccef-65dd-4591-8046-8897320f5f0a,3639.69,QRIS (Wallet-based),1
2024-03-06,USER_02815,88ec63fb-73ae-4a2c-b07b-d40a455d2a66,6255.35,Non-QRIS (Cards),1
2024-03-06,USER_07690,85b09b38-5295-4b0e-8354-96c56391af13,8858.35,QRIS (Bank-based),1
2024-03-06,USER_00136,31e0210d-b10a-4f57-bda9-14111a1f389b,5234.69,QRIS (Wallet-based),1
2024-03-07,USER_03038,2a0c4fee-b5b0-4c63-bc6a-77bbffc9fcc9,1401.70,Non-QRIS (Cards),0
2024-03-07,USER_03037,3c5a59e8-623e-4da6-98f9-2bd3a8270367,8763.32,QRIS (Wallet-based),1
2024-03-07,USER_05589,79c0ce2e-778c-4f9b-9073-2c358e82eb1a,1597.69,QRIS (Wallet-based),1
2024-03-07,USER_03864,abbcfcfc-1422-4e28-8af7-f2bcbd36b507,2143.49,QRIS (Bank-based),1
2024-03-07,USER_00871,4cb7070f-8181-4b37-9886-fbd35baa56c5,8671.27,QRIS (Bank-based),1
2024-03-07,USER_08084,fc17f100-85db-4e05-b795-a89d9eabeafc,2955.61,QRIS (Wallet-based),1
2024-03-07,USER_04118,5b3bbfcf-3abb-4609-9cec-c317d578b56e,1909.36,QRIS (Wallet-based),1
2024-03-07,USER_08454,3fbee77e-f297-4339-8592-04aa1201e7ef,7435.35,Non-QRIS (Cards),1
2024-03-07,USER_06125,2c663ae2-f94c-4288-9072-a3f4ee1eea0e,2459.74,Non-QRIS (Cards),1
2024-03-07,USER_01218,db72798b-4094-45f4-bc45-1789535627ef,5199.28,QRIS (Wallet-based),0
2024-03-07,USER_01239,db942dfa-97e5-464d-8845-a49418d6022a,8770.15,Non-QRIS (Cards),1
2024-03-08,USER_04368,6291867a-e2d0-4718-961d-ebfbebc64c04,7107.54,QRIS (Wallet-based),1
2024-03-08,USER_01904,96f5b112-939e-4526-bbbf-b8c2ea63260d,3502.52,Non-QRIS (Cards),1
2024-03-08,USER_01746,be68966e-49f4-44e5-9492-d9b3b1266a1f,6185.16,QRIS (Bank-based),1
2024-03-08,USER_02165,8100d2ae-02e4-4aca-852e-53db7788706f,3827.62,Non-QRIS (Cards),1
2024-03-08,USER_07305,80ed3418-8311-445c-b3bd-e88218b7cb77,3873.96,QRIS (Bank-based),1
2024-03-08,USER_05177,1c8a9ff8-eee5-4a0e-9af6-34a430a227e5,9450.77,QRIS (Bank-based),1
2024-03-08,USER_01439,3931c3c0-427e-4914-bffb-47e4f7fc1a87,5659.58,Non-QRIS (Cards),1
2024-03-08,USER_04475,601790fb-3896-4219-898b-a269b00e4aa8,5264.31,Non-QRIS (Cards),1
2024-03-08,USER_00382,cf18f129-f91c-4c85-9fc8-7bfbe354b2dc,9666.56,Non-QRIS (Cards),1
2024-03-08,USER_08009,c51bae53-e8a6-49b4-9d66-f6c9155ae1eb,7823.50,QRIS (Bank-based),1
2024-03-08,USER_01527,d523d886-a517-46e9-88a7-57b500a3b972,9316.72,QRIS (Wallet-based),1
2024-03-08,USER_02197,8eb89f45-d533-4cc7-80be-33754ba4eb7c,6016.49,QRIS (Wallet-based),1
2024-03-08,USER_01225,9e50cf4c-8dca-4ad3-babe-01952184a4ec,5825.14,Non-QRIS (Cards),1
2024-03-08,USER_05059,8a1d7fd5-716e-49c2-95a6-98691a840498,4838.26,Non-QRIS (Cards),1
2024-03-08,USER_01984,0c72963c-992c-4565-8fbf-1520fab2efac,7053.16,Non-QRIS (Cards),1
2024-03-09,USER_03318,e918c280-6062-4067-a474-ee48c0ebdee4,8713.30,QRIS (Wallet-based),0
2024-03-09,USER_09887,d4bf029f-5084-4fcf-939a-22637e23d1cb,6412.32,QRIS (Wallet-based),1
2024-03-09,USER_00930,3a24a334-650f-4636-b102-a25fc30308b4,1828.85,QRIS (Bank-based),0
2024-03-09,USER_07650,da64e223-b7dd-41d4-969f-71a492051974,2251.54,Non-QRIS (Cards),1
2024-03-09,USER_04452,fe267b63-db72-42da-accd-c9e49a215ebf,4747.46,Non-QRIS (Cards),1
2024-03-09,USER_03664,d3a8287d-c87a-4f01-a5e3-09aed0bd4455,5231.83,QRIS (Bank-based),1
2024-03-09,USER_07914,700be83b-19a7-4072-ae77-26770e225768,1933.59,QRIS (Bank-based),1
2024-03-09,USER_04906,5524e673-6147-459d-b441-27dcd245603f,8876.22,Non-QRIS (Cards),1
2024-03-09,USER_05836,9c5cb610-952d-4afe-ae34-c3917a9fa147,7991.03,Non-QRIS (Cards),1
2024-03-10,USER_02127,8b88b7c9-fe1b-44b5-acfe-6670d6f425b0,6926.49,QRIS (Wallet-based),1
2024-03-10,USER_08612,80428a35-a252-4256-8cfc-06158558fb5c,4486.83,QRIS (Wallet-based),1
2024-03-10,USER_06719,5af6b103-8b65-4c0e-8ee7-d6de0b195cf8,7946.33,Non-QRIS (Cards),1
2024-03-10,USER_05520,043b8cd4-ea43-498f-bcb8-cf4656ac31e7,4510.20,Non-QRIS (Cards),1
2024-03-10,USER_01105,6e8f88a1-90f0-4051-bf56-d38d0da997eb,6010.77,Non-QRIS (Cards),0
2024-03-10,USER_06337,59c2f19a-ade7-4df1-9645-d9319dd5d04c,7280.91,QRIS (Bank-based),1
2024-03-10,USER_04418,2271a936-a53f-4f21-89a4-5bd004c75a8a,2155.65,QRIS (Wallet-based),1
2024-03-10,USER_08105,f479c5c6-62a5-405c-91a2-de3c2ce5e732,1276.65,QRIS (Wallet-based),1
2024-03-10,USER_03324,d8305a28-cff0-4587-8975-f65224d91314,7081.57,QRIS (Wallet-based),1
2024-03-10,USER_03389,f029a6d2-a7db-4528-9c97-977b6fa03250,6401.47,QRIS (Wallet-based),1
2024-03-11,USER_07174,7dd814ca-7d4b-4f6d-adca-2e4655d27b00,3483.29,QRIS (Wallet-based),1
2024-03-11,USER_04653,01b0baa6-d14d-473e-b5ee-ab5ad10a23bf,6778.88,Non-QRIS (Cards),1
2024-03-11,USER_01099,9c79a1ed-94dc-4bef-ab8e-b6c3f5f5c9ab,2724.78,Non-QRIS (Cards),1
2024-03-11,USER_06318,c7aa836c-202c-4073-b271-2c7ce212cd05,1810.13,QRIS (Wallet-based),1
2024-03-11,USER_03089,c2b69486-ccc6-4d15-9228-c23b46729b77,4879.24,QRIS (Bank-based),1
2024-03-11,USER_01981,9690e325-48f2-4fdb-88a3-64099dcf8eb8,6484.33,Non-QRIS (Cards),1
2024-03-11,USER_03117,660df3dc-6733-43e4-a0b5-3968e51c3d72,7373.70,Non-QRIS (Cards),1
2024-03-11,USER_04577,41e56623-3a30-42ec-8175-35f1072e3fc8,2155.04,Non-QRIS (Cards),1
2024-03-11,USER_01355,1ffa8d38-50c6-4d94-8b7a-20f1c9435ac9,9856.75,QRIS (Wallet-based),1
2024-03-11,USER_02488,c268816a-0d8d-42d3-968e-0562d10463a8,1511.61,Non-QRIS (Cards),1
2024-03-11,USER_01145,1076d59a-68d9-49e0-b25c-f809621e8cc1,3108.42,QRIS (Bank-based),1
2024-03-11,USER_07525,31b5e0c4-4ff4-4b0c-9167-b2845db25251,5250.20,QRIS (Wallet-based),1
2024-03-11,USER_08963,9012c0e5-1468-4296-8bde-fe1ac7474485,3483.87,QRIS (Bank-based),1
2024-03-11,USER_06468,035e4aab-fce1-4aa1-8a90-3c0400a621bb,4071.61,QRIS (Wallet-based),1
2024-03-11,USER_02046,57d17db8-88be-4ff4-bfc3-3496f20d8d50,8154.56,QRIS (Wallet-based),1
2024-03-11,USER_06386,ac4213fc-37ca-46b3-b575-1e9adfaf0429,6903.30,QRIS (Bank-based),1
2024-03-12,USER_08432,6f7e1ad6-6881-48e7-95e5-5efd7aaea6d4,170.61,QRIS (Wallet-based),1
2024-03-12,USER_06360,67f2cb29-aaca-4e06-a965-e7602a825293,6851.39,Non-QRIS (Cards),0
2024-03-12,USER_09771,fe5c19f7-ba5c-4c5f-bd84-1a048007f82e,9038.29,QRIS (Wallet-based),0
2024-03-12,USER_01406,cdc09eb3-cf6b-4a70-8828-6512a2bf622d,9013.02,QRIS (Wallet-based),1
2024-03-12,USER_08295,3714d333-8ac9-4d63-9403-f148d636cc71,8372.32,Non-QRIS (Cards),0
2024-03-12,USER_03341,e7549123-5c4a-45d7-bc72-a2ca73626896,6181.74,QRIS (Wallet-based),1
2024-03-12,USER_05775,fa1abe81-78ea-4c13-80b5-64cd6e22c463,6030.32,Non-QRIS (Cards),1
2024-03-12,USER_02928,72c7d5ec-bdad-4032-a113-7e553cc247c1,2619.80,Non-QRIS (Cards),1
2024-03-12,USER_05547,14c38421-93ec-4755-85ea-bb28dd4ed554,9441.23,Non-QRIS (Cards),1
2024-03-13,USER_05168,641b59c5-3b06-4c26-8346-f7018077642d,7200.58,QRIS (Wallet-based),1
2024-03-13,USER_09422,8f09c676-ec04-4869-8b7c-ce63907c1a78,5178.26,Non-QRIS (Cards),0
2024-03-13,USER_09836,c3ead71a-d890-46f5-b214-263d480e9d88,6740.61,Non-QRIS (Cards),1
2024-03-13,USER_07371,15d2457b-1106-4ab7-a56e-40ae17726a69,5829.50,Non-QRIS (Cards),1
2024-03-13,USER_08063,9078485e-a8fe-47c8-b599-812506d1edcd,6725.69,QRIS (Wallet-based),1
2024-03-13,USER_00543,fae33a4e-1bfe-455f-8c00-047fd7521043,9096.53,QRIS (Wallet-based),1
2024-03-13,USER_08809,3841c92b-b97c-4c00-984b-c0bfb75f4f5c,7579.06,QRIS (Wallet-based),1
2024-03-13,USER_03152,3125feb9-0032-44c5-bbd6-655ad89a7f54,650.94,Non-QRIS (Cards),1
2024-03-13,USER_02123,6956b8dc-9c89-4a11-8d1e-cfb77a530ab8,1953.35,QRIS (Wallet-based),1
2024-03-13,USER_06074,547f173c-d55e-4667-b8aa-f29db08c69ba,4899.77,QRIS (Bank-based),1
2024-03-13,USER_05814,18cb003e-a2ef-4002-9ed9-76a61d203da5,5035.47,Non-QRIS (Cards),1
2024-03-13,USER_08168,8405e2a0-84f0-4340-a44f-7f60e7c039fb,4899.12,Non-QRIS (Cards),0
2024-03-13,USER_07647,9d2b13d5-54f2-45e3-b606-1418b7fb27dc,794.40,QRIS (Wallet-based),1
2024-03-13,USER_07542,1829e0f3-813c-45b4-9d86-4bb42c2bda0c,2233.62,Non-QRIS (Cards),1
2024-03-14,USER_00969,274dcc21-996d-41aa-ade3-c5f862b022ce,5761.63,QRIS (Bank-based),1
2024-03-14,USER_05245,591d6985-16cc-4205-a6de-5cfbb967e45b,8464.00,QRIS (Wallet-based),1
2024-03-14,USER_04504,4b1df3a9-cc89-4ff2-94d8-d7d90f1c92da,2153.40,QRIS (Wallet-based),1
2024-03-14,USER_04940,77eb47a3-1e07-41a1-8cb4-5dd4002a59b5,6038.96,Non-QRIS (Cards),1
2024-03-14,USER_07174,d546f3ce-d7f3-4eb7-a866-43eb5b0f3c8e,3338.50,QRIS (Wallet-based),1
2024-03-14,USER_04584,53c7ba7c-8ab2-41d5-970f-5254d97cf2f8,1327.83,Non-QRIS (Cards),1
2024-03-14,USER_09786,35098c21-1943-42f9-9b5c-4edcd8ab6fcf,5177.35,Non-QRIS (Cards),0
2024-03-14,USER_07438,fe073953-9f77-4e7e-b04d-97086536cc9b,6414.01,Non-QRIS (Cards),1
